GEO_ID,NAME,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Under $25,000","Margin of Error!!Total!!Under $25,000","Estimate!!Total!!Under $25,000!!With health insurance coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Estimate!!Total!!Under $25,000!!No health insurance coverage","Margin of Error!!Total!!Under $25,000!!No health insurance coverage","Estimate!!Total!!$25,000 to $49,999","Margin of Error!!Total!!$25,000 to $49,999","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$25,000 to $49,999!!No health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!No health insurance coverage","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$50,000 to $74,999!!No health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!No health insurance coverage","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$75,000 to $99,999!!No health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!No health insurance coverage","Estimate!!Total!!$100,000 or more","Margin of Error!!Total!!$100,000 or more","Estimate!!Total!!$100,000 or more!!With health insurance coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Estimate!!Total!!$100,000 or more!!No health insurance coverage","Margin of Error!!Total!!$100,000 or more!!No health insurance coverage"
0500000US42021,"Cambria County, Pennsylvania",127859,1497,26472,3143,24034,2902,8484,1251,21044,2681,2438,1172,31181,2821,29177,2742,19717,2162,18241,1904,2004,591,24531,2765,23159,2645,20369,2486,7545,1222,1372,738,19567,2598,19117,2569,17981,2507,3901,770,450,248,26108,2771,25586,2807,24267,2604,4268,978,522,481
0500000US42025,"Carbon County, Pennsylvania",62689,608,9422,2074,8613,1965,3264,1127,7156,1879,809,588,14986,2814,14636,2786,9482,2060,9516,2047,350,306,13175,3085,12378,2946,10245,2476,4188,1394,797,612,9529,2585,9148,2597,8183,2386,2056,875,381,336,15577,3424,15464,3411,13659,2938,3101,1576,113,116
0500000US42027,"Centre County, Pennsylvania",142701,1622,25168,3583,22497,3084,17291,2643,8445,1977,2671,2227,25171,3664,22980,3350,18563,3017,10002,1834,2191,1355,25163,4181,24477,4121,20678,3412,9545,2499,686,354,17318,3081,17001,3052,15873,2953,3190,1024,317,254,49881,4383,48206,4344,46258,4294,6115,1401,1675,849
0500000US42029,"Chester County, Pennsylvania",501903,1878,39541,5061,33165,3726,18150,2635,23477,2998,6376,3894,57646,6022,50225,5405,33700,3706,28712,3720,7421,1924,66298,5775,60431,4879,48350,3999,24299,3085,5867,2327,61597,5521,59214,5386,52485,4980,14725,2475,2383,1142,276821,8265,270418,9114,255225,7997,36921,3646,6403,3224
0500000US42033,"Clearfield County, Pennsylvania",75179,1162,13320,2229,12609,2178,4756,1162,10456,1679,711,358,19026,2225,17722,2029,11149,1636,10835,1607,1304,563,19749,2844,18654,2697,13959,2080,7524,1823,1095,601,11406,2227,10584,2073,9025,2030,3097,878,822,1018,11678,2517,11178,2342,10110,2248,2600,974,500,317
0500000US42037,"Columbia County, Pennsylvania",61493,1007,10220,1620,9625,1560,5348,1019,7259,1384,595,273,14890,2174,13117,2081,9578,1721,6967,1610,1773,1061,13218,2218,12862,2204,12077,2250,3533,899,356,221,7960,1525,6931,1507,6578,1465,865,332,1029,957,15205,1697,14993,1681,13770,1563,2412,776,212,216
0500000US42039,"Crawford County, Pennsylvania",82831,888,14123,2019,12839,1846,5080,827,11447,1744,1284,583,22290,2557,19784,2312,12780,1667,11309,1724,2506,834,17511,2146,16888,2038,14189,1854,5743,945,623,348,14004,2128,12427,1878,10363,1684,3705,1003,1577,770,14903,1922,14439,1871,13110,1796,2735,695,464,265
0500000US42041,"Cumberland County, Pennsylvania",234742,1766,24167,3519,22996,3492,11305,1916,17918,3361,1171,591,45449,5014,41665,4891,30799,3964,21575,3267,3784,1586,44763,4098,43010,4048,35344,3697,15097,2825,1753,928,33628,4157,32989,4205,31686,4015,5922,1107,639,460,86735,5214,84109,5194,80994,5207,10683,1760,2626,1145
0500000US42043,"Dauphin County, Pennsylvania",266354,1946,35059,3770,32426,3652,12662,1803,26127,3146,2633,1014,51772,4467,48203,4585,30484,3431,28147,3246,3569,1219,58617,5223,55804,5053,47215,4834,18723,2800,2813,998,48139,5067,45983,4738,39705,4088,12377,2892,2156,956,72767,5516,71163,5425,67881,5058,9652,1829,1604,761
0500000US42045,"Delaware County, Pennsylvania",541826,1909,66829,6007,60929,5743,28107,3912,44984,4841,5900,1535,83577,6923,76370,6213,49656,4776,43338,4330,7207,1822,87040,7334,81683,7283,63866,5966,31436,4342,5357,2061,71030,6049,67595,5801,57988,5246,19259,3042,3435,1414,233350,9057,228916,9123,211811,8392,39763,3753,4434,1168
0500000US42049,"Erie County, Pennsylvania",262795,1517,45507,4324,42863,4392,16483,2625,34855,4106,2644,1139,66006,5266,62438,5090,40736,4369,34380,3863,3568,1101,57093,5874,53451,5511,41495,4873,20363,3049,3642,1259,38091,4511,36959,4378,32790,3947,9363,2391,1132,607,56098,4526,55243,4405,52641,4209,7764,1653,855,473
0500000US42051,"Fayette County, Pennsylvania",127884,1319,27817,2615,26305,2594,8678,1753,23057,2587,1512,543,30815,4266,28866,3955,16269,3027,20041,3159,1949,805,26671,3718,25089,3393,20308,2645,9363,1961,1582,764,19621,3568,18018,3067,15151,2679,4583,1152,1603,948,22960,3299,22339,3248,21109,3150,3296,739,621,471
0500000US42055,"Franklin County, Pennsylvania",151456,679,13919,2989,11401,2396,4867,1188,10129,2226,2518,1101,35737,4483,31125,4203,25424,3494,14103,2346,4612,2151,33590,3946,30636,3884,27288,3423,10046,1951,2954,1236,23920,3993,21645,3718,20553,3676,4751,1326,2275,1429,44290,4708,39617,4330,38305,4286,7102,1397,4673,2481
0500000US42063,"Indiana County, Pennsylvania",80747,813,18952,2422,18015,2379,8532,1494,12068,2016,937,406,20381,2916,16867,2533,11656,1805,10265,2108,3514,1354,15679,2524,14709,2377,12032,1979,5665,1331,970,486,9982,1736,9506,1652,8902,1673,2153,692,476,312,15753,2019,15094,1910,14046,1744,2866,811,659,426
0500000US42069,"Lackawanna County, Pennsylvania",203321,1689,38530,4262,36380,4205,15946,2681,29109,4054,2150,843,44945,5043,42336,4764,27960,3578,24488,3162,2609,1056,37646,5384,36024,5119,27868,4043,14091,3002,1622,747,30167,4364,29799,4309,26158,3903,6892,1452,368,287,52033,4634,51269,4620,49114,4497,6644,1317,764,498
0500000US42071,"Lancaster County, Pennsylvania",526538,1580,63055,7172,55538,6554,23668,3707,45312,5405,7517,1951,102855,8972,88097,7690,58662,5455,48743,5604,14758,4876,116072,9153,104058,8417,83889,6645,38760,5914,12014,2905,80470,8229,72392,7742,64074,7305,16797,2681,8078,2395,164086,9060,148645,8275,139576,7792,24344,2699,15441,3874
0500000US42073,"Lawrence County, Pennsylvania",84899,752,16918,2234,15794,2152,5983,1088,13256,2004,1124,537,17711,2379,16967,2290,11069,1754,10098,1451,744,444,17632,2217,16810,2166,13252,1774,7422,1355,822,453,9929,2305,9814,2287,8859,2057,2537,1021,115,102,22709,2545,21568,2333,20097,2139,3680,1044,1141,1165
0500000US42075,"Lebanon County, Pennsylvania",135319,1018,18632,3169,16618,3021,7252,1385,14446,2797,2014,828,25313,4011,23367,3746,15489,3070,14417,2445,1946,1045,34441,4472,31288,4206,25508,3246,10876,2693,3153,1242,19748,3430,19468,3421,16925,3230,6084,1728,280,200,37185,4351,34636,4055,32485,3815,6116,1485,2549,1594
0500000US42077,"Lehigh County, Pennsylvania",353896,1553,55287,5675,49434,5154,15702,2428,41535,4613,5853,1733,70658,6067,63950,5545,35020,3989,42227,5089,6708,2066,68686,6821,64931,6613,48393,5837,26783,3854,3755,1212,40637,4571,39028,4410,33191,3709,10577,2153,1609,700,118628,7430,116266,7454,110785,7151,15206,2245,2362,1169
0500000US42079,"Luzerne County, Pennsylvania",303838,2198,60124,5427,55776,5164,21425,2092,46927,4630,4348,1400,68322,5393,64610,5334,43653,3913,36619,3862,3712,1139,55975,6561,53469,6360,44062,5275,17890,3123,2506,845,42960,5301,41774,5177,37724,4721,11063,2092,1186,578,76457,5379,74632,5327,70423,5289,11623,2022,1825,745
0500000US42081,"Lycoming County, Pennsylvania",109191,1130,19723,3538,18518,3326,6843,1878,16148,3140,1205,724,26320,3483,25537,3504,17250,2251,14627,3086,783,372,23792,3223,23005,3166,18314,2795,8501,1994,787,466,16529,2778,15660,2663,15042,2640,3125,909,869,544,22827,2571,22449,2550,20291,2562,4448,1088,378,275
0500000US42085,"Mercer County, Pennsylvania",105629,1706,19586,2863,17468,2648,6729,1391,14970,2535,2118,1027,26183,3663,24556,3450,14067,2006,16908,2892,1627,552,20429,2566,18848,2235,16106,2146,7220,1211,1581,928,15641,2575,15411,2532,13402,2396,4050,950,230,169,23790,3490,22458,3441,21225,3270,3663,886,1332,1193
0500000US42089,"Monroe County, Pennsylvania",163707,1032,19463,3866,17268,3292,7429,2267,12610,2918,2195,1135,32078,5455,29051,5169,17426,3502,18910,3562,3027,1226,35557,4807,34861,4883,28898,4866,11607,2510,696,540,21717,4529,21158,4439,17244,3544,7435,2994,559,374,54892,5687,52640,5694,49758,5522,7965,1882,2252,1378
0500000US42091,"Montgomery County, Pennsylvania",798797,2071,62652,5465,56756,5021,29123,3064,42618,4729,5896,1537,104727,7340,97573,7141,66202,5795,57937,4728,7154,1996,108745,8203,103460,7631,85158,6416,38326,4385,5285,1389,111755,7745,108800,7367,97026,6661,28019,3285,2955,1139,410918,10178,403607,10007,381738,9817,57510,3929,7311,1551
0500000US42095,"Northampton County, Pennsylvania",291151,2147,29528,4160,26971,3827,10607,1710,23600,3756,2557,1215,54526,6939,48756,6055,27704,3552,31392,4875,5770,2462,52681,5291,50778,5215,40741,4331,20402,2600,1903,774,53337,5961,47319,4943,43171,4622,11510,2145,6018,3211,101079,7629,98764,7187,91554,7032,17891,2689,2315,1518
0500000US42097,"Northumberland County, Pennsylvania",88326,784,16549,2590,16054,2545,7898,1805,12612,2008,495,282,22439,2925,21693,2796,14446,2024,13564,2065,746,456,18928,2315,18272,2334,15667,2049,5421,1317,656,322,12637,2542,11993,2472,11000,2395,2288,869,644,437,17773,2367,17182,2249,16233,2211,2224,578,591,563
0500000US42101,"Philadelphia County, Pennsylvania",1518320,3901,405752,18171,368652,17044,104030,7745,308963,15876,37100,5322,352440,16287,318324,14693,175301,8483,184862,13059,34116,5409,260050,17146,234847,16203,172544,12341,87594,8900,25203,4590,175756,14248,159421,12839,128749,11619,47407,6438,16335,3304,324322,15535,303262,14822,269547,14272,55301,4691,21060,4888
0500000US42107,"Schuylkill County, Pennsylvania",136430,1212,23230,2736,21330,2619,8632,1444,17778,2158,1900,705,30567,3399,29578,3283,20334,2659,17445,2050,989,465,29631,3003,28667,2906,24612,2652,9916,1621,964,470,21732,2969,20643,2978,18422,2841,4818,1259,1089,548,31270,3072,30634,3010,28936,2907,4580,1196,636,335
0500000US42111,"Somerset County, Pennsylvania",69940,900,12314,2065,11167,1724,4479,846,9826,1579,1147,885,18893,2303,18034,2248,12132,1466,11082,1932,859,406,16034,1996,15050,1902,12743,1639,5289,1299,984,601,9634,1574,8803,1530,8199,1439,2059,765,831,654,13065,2064,11493,1845,11035,1732,1572,569,1572,677
0500000US42125,"Washington County, Pennsylvania",202547,1370,25851,3113,24324,2926,9794,1490,20982,2877,1527,736,37970,4183,35952,4050,25469,2989,20404,2926,2018,736,41486,4916,38224,4533,30561,3719,15193,2937,3262,1209,28189,3290,27738,3213,25068,2929,7909,1702,451,257,69051,5671,67581,5535,64716,5239,9619,1626,1470,766
0500000US42129,"Westmoreland County, Pennsylvania",347175,1795,47646,4050,45385,3872,18531,2027,38845,3688,2261,1003,66790,4810,63598,4560,46971,4152,37062,3092,3192,972,75229,5880,71608,5707,58735,4131,28968,3836,3621,1411,48970,5203,48128,5137,44073,4645,11404,2118,842,355,108540,5875,107723,5929,102518,5671,17191,2291,817,436
0500000US42133,"York County, Pennsylvania",434415,1407,50579,5439,46608,5085,17797,2398,38996,4837,3971,1672,79112,6492,72919,6232,47215,4380,45216,5018,6193,1607,97143,7901,92097,7577,74128,6914,31665,4912,5046,1689,67132,6021,65170,6066,60296,5887,14000,2252,1962,1091,140449,8376,134969,8115,125654,8016,20055,3467,5480,2473
0500000US44003,"Kent County, Rhode Island",163108,542,18749,3116,17567,2773,7566,1699,15053,2407,1182,1011,32361,4669,31426,4543,19993,3296,20635,3689,935,703,25625,4534,24287,4145,20870,3721,7591,2009,1338,1264,23208,4451,22556,4400,20294,3858,5019,1415,652,692,63165,5454,62217,5330,58191,4982,9976,2053,948,583
0500000US44005,"Newport County, Rhode Island",77306,952,7532,1895,7532,1895,4992,1311,5368,1766,0,208,15062,2467,14522,2400,10299,2115,7350,1578,540,345,11385,2359,10666,2339,8709,2387,4251,913,719,501,12670,2287,12522,2242,11542,2254,3492,932,148,180,30657,3104,29419,3302,27641,3165,5881,1294,1238,1291
0500000US44007,"Providence County, Rhode Island",607035,1405,107424,7779,100177,7313,28059,3827,86285,6860,7247,1689,124920,8705,115642,8049,63688,5583,70862,6775,9278,2602,101615,9469,95746,9000,70546,7332,37123,5200,5869,1613,79523,7336,76052,6418,64039,5623,20686,2856,3471,2062,193553,9542,188776,9473,171430,8997,32953,3590,4777,1339
0500000US44009,"Washington County, Rhode Island",119304,1154,14357,3371,13716,3299,7985,2618,8735,2149,641,569,15350,2527,14795,2443,10402,1872,9340,1898,555,464,15550,2779,14387,2784,12312,2509,5658,1169,1163,878,15618,2942,15594,2941,13541,2761,5075,1391,24,44,58429,3983,57088,4091,55048,3951,7665,1212,1341,627
0500000US45003,"Aiken County, South Carolina",164691,1035,33862,4718,28980,4545,10000,3345,22594,3601,4882,1320,47400,5956,40963,5645,26818,4236,22509,3496,6437,1954,31210,4840,28336,4573,24937,4441,8389,1793,2874,1344,17464,4583,16735,4362,14684,3904,4433,1462,729,587,34755,4867,33284,4474,30525,3835,7588,2017,1471,892
0500000US45007,"Anderson County, South Carolina",193862,757,36006,5520,31166,4864,15388,3350,22015,3663,4840,1476,51779,6899,45564,6003,32455,4082,22462,4290,6215,1983,37689,6292,34313,5583,26716,5008,13728,2367,3376,1967,26704,5571,25108,5172,23091,4675,6396,2109,1596,1046,41684,6979,40367,6606,36499,5913,8467,2491,1317,766
0500000US45013,"Beaufort County, South Carolina",174472,1733,20832,4398,17268,3699,7376,1791,13566,3132,3564,1473,34778,4645,30274,3904,21571,3036,15823,2494,4504,1330,33461,5006,29356,4476,24506,3600,11733,2617,4105,2019,31882,5708,28351,5106,23592,4211,13137,3082,3531,1675,53519,5023,51419,4881,46396,4576,20247,2952,2100,1013
0500000US45015,"Berkeley County, South Carolina",205197,1343,26009,4056,22509,3562,8041,1707,17977,3267,3500,1190,45264,5871,38490,5139,23771,3491,21195,3569,6774,1903,39668,6157,35692,5523,30409,5180,12679,2426,3976,1963,35762,4921,31730,4312,27274,3859,9303,2147,4032,1629,58494,5800,56684,5802,51704,5588,12139,2535,1810,1275
0500000US45019,"Charleston County, South Carolina",382186,2408,69910,6632,57769,5850,22224,3114,44791,4673,12141,2438,69670,7993,58481,6749,39579,4469,28430,4862,11189,2647,62037,5890,55951,5744,47626,5080,17228,2976,6086,1664,47970,6011,41524,5294,37809,5050,8521,1716,6446,2362,132599,8288,125806,7819,118614,7500,21992,3269,6793,2751
0500000US45031,"Darlington County, South Carolina",65922,581,16894,3399,13779,2693,5584,1676,10868,2413,3115,1701,16904,2819,14696,2521,8739,2008,8924,2097,2208,940,11725,3458,10674,3097,8155,2458,4486,2013,1051,782,8738,2931,7797,2512,6512,2191,2187,1261,941,848,11661,3008,11415,2996,10068,2536,2617,1290,246,277
0500000US45035,"Dorchester County, South Carolina",150704,1154,17832,3814,15489,3085,6127,1403,12213,2915,2343,1491,28291,5018,24393,4267,18208,3340,12237,2661,3898,1481,39392,6512,37697,6068,29055,4880,14506,3755,1695,1180,21763,3678,20695,3366,18623,3177,4234,1331,1068,731,43426,4792,42121,4727,38109,4309,9127,1969,1305,612
0500000US45041,"Florence County, South Carolina",135387,1222,29138,3998,25338,3335,6578,1302,21292,3050,3800,1510,31881,4258,28052,4002,16619,2802,16501,2823,3829,1299,28442,5451,27389,5409,21318,4204,8286,2547,1053,550,18110,3490,17495,3470,15273,3152,4989,1690,615,485,27816,3935,26347,3777,25381,3787,3831,1196,1469,1160
0500000US45045,"Greenville County, South Carolina",486816,1622,69081,6110,56361,4982,21869,2668,44063,4507,12720,2487,112013,8413,94068,7304,56368,5088,51782,5299,17945,3500,94269,7974,83694,7545,68068,6697,26669,3084,10575,3247,70721,7029,65680,6699,58958,6378,14299,2677,5041,1876,140732,8226,135715,8041,128543,7692,18560,2607,5017,1847
0500000US45047,"Greenwood County, South Carolina",67540,908,19205,3659,15097,2741,4350,1347,12538,2580,4108,1745,20599,4023,16687,3346,11979,3028,7066,1682,3912,1954,12019,3366,11504,3240,9677,2543,3745,1547,515,524,6767,1872,6330,1717,5731,1583,2141,893,437,385,8950,2278,8446,2049,7707,1995,2070,837,504,713
0500000US45051,"Horry County, South Carolina",317828,1501,58089,4623,49246,3911,18898,3023,37891,3274,8843,1939,92451,7466,77555,6749,46524,4479,47451,4904,14896,2975,59790,6456,52917,5400,41251,4417,24068,3500,6873,2440,44473,6395,39654,5311,32937,4597,15814,3292,4819,2378,63025,7558,57896,7092,51788,6484,16529,2522,5129,2144
0500000US45057,"Lancaster County, South Carolina",87137,830,14692,2934,14229,2943,4468,1320,11401,2328,463,360,19345,4112,17075,3677,11181,2822,9387,2272,2270,1343,16172,3754,15692,3637,12731,3252,6823,1710,480,474,14207,3167,13955,3100,12224,2730,4244,2336,252,307,22721,4052,22553,4027,21285,4020,2655,948,168,249
0500000US45059,"Laurens County, South Carolina",64193,869,11885,2224,10909,2055,4051,1190,8790,1833,976,484,19462,3116,17462,2882,10345,2141,10524,2291,2000,902,12450,2466,11383,2400,9040,2337,3835,1144,1067,763,10477,2650,9885,2524,8661,2192,1916,823,592,509,9919,2273,9870,2273,8770,1910,2854,1082,49,84
0500000US45063,"Lexington County, South Carolina",282456,1737,39997,4899,33364,4306,15063,2884,23901,3318,6633,1700,61522,5306,54704,5173,39323,4253,26338,3484,6818,2119,49333,4707,45288,4414,37652,3958,16212,2661,4045,1222,45004,5277,41002,4756,37642,4423,8434,1673,4002,1298,86600,7037,84333,6938,79115,6681,13275,2435,2267,1004
0500000US45073,"Oconee County, South Carolina",75458,556,15506,3404,12067,2850,6507,2222,8353,1932,3439,1232,20969,3156,17741,2927,10698,2050,11928,2192,3228,1193,13963,3132,12195,2778,8975,2173,5750,1774,1768,1047,9963,2617,9201,2624,8228,2438,2582,1061,762,665,15057,3678,14513,3520,13830,3349,3147,1216,544,490
0500000US45075,"Orangeburg County, South Carolina",85194,672,23293,4111,19170,3727,7567,2650,15132,3160,4123,1175,27423,3894,23064,3563,13665,2666,12806,2709,4359,1420,15024,3062,14416,2850,11296,2225,4973,1746,608,525,8876,3065,8421,2869,6931,2374,2277,1281,455,498,10578,2481,9963,2203,9393,2014,1751,866,615,643
0500000US45077,"Pickens County, South Carolina",116845,1443,22983,3274,20478,2984,11545,2092,11641,1969,2505,734,31170,3970,27801,3626,19461,3017,13173,2053,3369,1305,21455,3567,18712,3136,14654,2627,5815,1394,2743,1225,15344,3381,13973,3132,12354,2678,3381,1300,1371,982,25893,3931,25655,3947,23583,3791,4162,1390,238,237
0500000US45079,"Richland County, South Carolina",374370,2737,65130,8458,56513,7778,30705,6184,33371,4521,8617,2265,83930,7668,76351,7333,52606,6021,37197,4882,7579,1560,75830,8936,67687,7792,57355,7175,22611,3682,8143,2686,58657,8011,56326,7840,50746,7512,12474,2727,2331,1221,90823,7831,88053,7478,83239,6913,18246,2649,2770,1045
0500000US45083,"Spartanburg County, South Carolina",293835,1366,53768,6280,47038,6065,20701,3940,33637,4708,6730,1332,77869,7304,67626,6298,41038,4963,38458,4351,10243,2247,63503,7002,56401,6234,46288,5408,19302,3096,7102,1893,38032,5293,36333,5063,32610,4735,7222,1855,1699,1139,60663,5824,55234,5786,51069,5423,10228,1702,5429,2178
0500000US45085,"Sumter County, South Carolina",102134,835,27091,4241,22837,3712,7922,2227,18522,3419,4254,1549,27438,4132,23512,3783,14862,2567,12790,2529,3926,1535,21427,3573,20535,3471,16923,3429,7821,1867,892,431,9791,2355,8721,2171,8088,2077,2345,924,1070,747,16387,3312,15584,3109,14357,2784,3473,1178,803,502
0500000US45091,"York County, South Carolina",254479,1204,34542,4516,28204,3848,14127,2269,18759,3388,6338,1726,49927,5635,44734,5222,30465,4200,21235,3519,5193,1538,49404,7141,43819,6581,36846,6058,12591,2390,5585,1727,38788,5407,36664,5088,33065,4512,7417,1920,2124,1029,81818,6645,79206,6570,75354,6048,9977,2007,2612,1103
0500000US46099,"Minnehaha County, South Dakota",181200,1196,21898,3217,18711,2846,8700,1490,14337,2794,3187,1093,35244,4285,30955,3868,21749,2924,14152,2312,4289,1588,33252,3866,30524,3456,27117,3452,7779,1618,2728,1174,38189,4875,36542,4561,33613,4251,5933,1934,1647,1309,52617,4501,49993,4366,48107,4266,5845,1281,2624,1121
0500000US46103,"Pennington County, South Dakota",104828,1490,19433,2751,15709,2382,6177,1447,11753,2235,3724,1272,24835,3527,21940,3116,15156,2238,11919,1982,2895,1160,22948,3544,21430,3512,17865,3050,9551,2202,1518,771,15247,3157,14226,2957,13809,2937,2757,890,1021,804,22365,3060,22197,3016,20893,2808,3493,935,168,249
0500000US47001,"Anderson County, Tennessee",74723,696,12788,2206,11066,2043,5078,1146,8463,1781,1722,843,20114,2840,17637,2575,9775,1997,11956,2071,2477,894,16285,3266,15803,3137,12512,2647,5534,1620,482,562,9229,2370,8976,2368,8108,2152,2809,1032,253,246,16307,2878,15823,2814,14558,2641,3403,1062,484,424
0500000US47009,"Blount County, Tennessee",126436,1082,20434,3357,16942,2820,6640,1595,13167,2597,3492,1320,28264,3527,26198,3431,18113,2709,14178,2807,2066,897,26287,2923,23723,2927,21011,2963,7921,1433,2564,1468,21359,4115,20172,3837,17601,3601,4652,1504,1187,908,30092,3986,28414,3743,26012,3406,5317,1757,1678,1021
0500000US47011,"Bradley County, Tennessee",101263,1375,17808,2953,13800,2267,5952,1473,10821,1916,4008,1551,30326,4425,25865,3714,18114,2879,11875,2384,4461,1404,18608,4020,16909,3604,13266,2651,6140,2158,1699,959,14957,3802,14562,3731,13894,3706,2076,827,395,305,19564,3894,18121,3828,16660,3646,4128,1234,1443,1069
0500000US47037,"Davidson County, Tennessee",662606,2765,104727,7749,87001,7486,34724,4271,63396,7005,17726,3003,156479,9790,134189,8719,87476,6879,61659,5646,22290,3271,123662,10085,107400,8710,89621,7176,30889,4078,16262,2922,96375,8709,86362,7905,75310,6419,17592,4017,10013,2505,181363,9570,172988,9023,158882,7908,29461,3724,8375,2957
0500000US47059,"Greene County, Tennessee",66485,679,14508,2644,12379,2302,5752,1621,10486,2119,2129,905,17539,3200,15315,2665,9036,1986,9328,2010,2224,1123,12567,2259,12144,2168,9423,1936,4293,1375,423,293,9238,2993,8794,2878,7629,2585,2658,1420,444,463,12633,3077,12244,3047,11652,2838,2069,719,389,435
0500000US47065,"Hamilton County, Tennessee",345945,1973,59713,6718,52228,5840,23425,4598,35856,4343,7485,2321,76527,6450,69777,6049,48177,4474,31358,4394,6750,1786,65466,7423,60542,7039,51316,6285,18242,3128,4924,1850,43895,6616,40862,6025,36678,5737,8112,1846,3033,1542,100344,8282,97083,8054,91947,7896,14196,1911,3261,1313
0500000US47093,"Knox County, Tennessee",444442,2044,77338,6646,65701,5685,27541,3497,46838,4544,11637,2948,94803,7871,84156,7161,55535,4663,43349,5339,10647,2257,83655,8807,77536,8496,64139,6852,24816,5081,6119,1765,67432,7554,65278,7310,59665,6783,13707,1972,2154,1146,121214,9007,118781,8863,113107,8424,15321,2208,2433,897
0500000US47113,"Madison County, Tennessee",93666,742,22029,3190,19123,3002,7810,2128,13619,2386,2906,1222,26986,4315,25131,4353,15895,2549,13534,3465,1855,784,16126,3877,15294,3773,11307,3221,6484,2055,832,654,10742,2825,9723,2416,8089,2069,3126,1288,1019,1314,17783,3735,17379,3641,15500,3235,3487,1172,404,419
0500000US47119,"Maury County, Tennessee",88784,740,13788,2880,12495,2567,4120,927,10471,2491,1293,838,19725,3739,18246,3603,11921,2567,9640,2588,1479,709,21080,4403,18694,3894,15511,3589,5928,1567,2386,1589,17388,3778,15413,3067,13980,2938,4272,1384,1975,2055,16803,3271,15851,3204,15252,3110,1590,646,952,750
0500000US47125,"Montgomery County, Tennessee",178981,2648,27267,4510,22889,3891,11929,2598,14059,2884,4378,1769,39810,5055,36140,4700,24798,4028,17057,3176,3670,1477,42396,5610,39632,5455,34426,5230,11608,2941,2764,1055,37568,5628,34064,5298,29799,4907,9382,3230,3504,1346,31940,4652,30745,4589,28895,4463,8514,2140,1195,513
